,ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Scaled_Customer_Latitude,Scaled_Customer_Longitude,K-Means Label
8099,0x628b ,JAPRES12DEL01 ,21,4.8,26.902908,75.792934,27.012908,75.902934,2022-03-20,1900-01-01 22:25:00,22:40:00,conditions Cloudy,Low ,1,Buffet ,motorcycle,0,No ,Urban ,(min) 24,0.8677358899506595,0.8858543005843925,1
8131,0xb2ed ,JAPRES16DEL02 ,31,4.9,26.849596,75.800512,26.979596,75.930512,2022-04-04,1900-01-01 23:30:00,23:40:00,conditions Stormy,Low ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 17,0.2668690303931534,1.5053128479182734,1
8153,0x32de ,JAPRES06DEL01 ,32,4.4,26.911927,75.797282,27.021927,75.907282,2022-04-06,1900-01-01 21:00:00,21:15:00,conditions Windy,Jam ,0,Drinks ,motorcycle,2,No ,Metropolitian ,(min) 41,1.0304165517647395,0.9835193148640472,1
8181,0x1dd5 ,JAPRES09DEL03 ,32,4.4,26.911378,75.789034,27.001378,75.879034,2022-04-02,1900-01-01 21:15:00,21:30:00,conditions Windy,Jam ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 36,0.6597629405420796,0.3490111908127276,1
8210,0x7435 ,JAPRES19DEL03 ,30,4.2,26.913726,75.75282,27.003726,75.842821,2022-03-06,1900-01-01 20:15:00,20:30:00,conditions Windy,Jam ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 47,0.7021151075161998,-0.4644071997381175,1
8273,0x70fa ,JAPRES01DEL03 ,29,4.5,26.90519,75.810753,26.99519,75.900753,2022-03-27,1900-01-01 19:55:00,20:05:00,conditions Sandstorms,Jam ,1,Snack ,motorcycle,0,No ,Metropolitian ,(min) 18,0.5481465822645567,0.8368645590607084,1
8276,0x2d64 ,JAPRES02DEL02 ,31,5,26.914142,75.805704,26.994142,75.885704,2022-04-02,1900-01-01 18:30:00,18:45:00,conditions Cloudy,Medium ,1,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 38,0.5292432300546387,0.49883309634315526,1
8281,0x823b ,JAPRES14DEL03 ,37,4,26.88842,75.800689,26.97842,75.890689,2022-03-10,1900-01-01 20:40:00,20:45:00,conditions Fog,Jam ,2,Meal ,scooter,1,No ,Urban ,(min) 37,0.24565687180645104,0.6108064395317336,1
8291,0xbdc7 ,JAPRES02DEL02 ,27,4.2,26.914142,75.805704,26.994142,75.885704,2022-03-25,1900-01-01 18:20:00,18:30:00,conditions Cloudy,Medium ,2,Buffet ,scooter,NaN ,No ,Metropolitian ,(min) 35,0.5292432300546387,0.49883309634315526,1
8337,0x4687 ,JAPRES17DEL03 ,25,4.5,26.892312,75.806896,26.982312,75.896896,2022-04-04,1900-01-01 17:55:00,18:05:00,conditions Fog,Medium ,0,Buffet ,motorcycle,0,No ,Urban ,(min) 42,0.3158590157004886,0.7502284136888419,1
8363,0x1338 ,JAPRES18DEL03 ,28,4.6,26.913987,75.752891,27.003987,75.842891,2022-03-10,1900-01-01 22:50:00,23:00:00,conditions Sandstorms,Low ,2,Buffet ,scooter,0,No ,Urban ,(min) 10,0.7068229080188262,-0.4628348559021053,1
8378,0x4f46 ,JAPRES06DEL03 ,39,4.8,26.911927,75.797282,27.051927,75.937282,2022-03-10,1900-01-01 23:25:00,23:35:00,conditions Windy,Low ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 26,1.57154304632299,1.657380958928992,1
8449,0xa002 ,JAPRES19DEL03 ,30,4.7,26.913726,75.75282,27.003726,75.842821,2022-03-12,1900-01-01 22:50:00,23:00:00,conditions Stormy,Low ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 22,0.7021151075161998,-0.4644071997381175,1
8472,0x43d2 ,JAPRES19DEL01 ,25,4.8,26.913726,75.75282,27.023726,75.86282,2022-03-10,1900-01-01 19:10:00,19:25:00,conditions Sunny,Jam ,1,Buffet ,scooter,0,No ,NaN ,(min) 10,1.0628661038883884,-0.015188565749672771,1
8509,0x22b4 ,JAPRES15DEL02 ,35,4.8,26.891191,75.802083,26.971191,75.882083,2022-04-02,1900-01-01 18:40:00,18:50:00,conditions Windy,Medium ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 31,0.11526342416774202,0.41749799590430287,1
8597,0xaf3a ,JAPRES16DEL03 ,22,4.3,26.849596,75.800512,26.939596,75.890512,2022-03-29,1900-01-01 20:45:00,21:00:00,conditions Stormy,Jam ,0,Meal ,motorcycle,2,No ,Urban ,(min) 37,-0.45463296235122364,0.6068306558318931,1
8622,0xafd3 ,JAPRES13DEL03 ,26,4.6,26.846156,75.8023,26.936156,75.8923,2022-03-06,1900-01-01 21:45:00,21:50:00,conditions Sandstorms,Jam ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 23,-0.5166821337272633,0.6469928098182698,1
8630,0x2a65 ,JAPRES18DEL03 ,29,4.8,26.913987,75.752891,27.053987,75.892891,2022-03-20,1900-01-01 21:55:00,22:05:00,conditions Windy,Jam ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 31,1.6087003989493294,0.6602678842063489,1
8724,0x9a03 ,JAPRES09DEL02 ,35,4.7,26.911378,75.789034,27.041378,75.919034,2022-04-06,1900-01-01 19:20:00,19:35:00,conditions Sandstorms,Jam ,0,Drinks ,motorcycle,1,Yes ,Semi-Urban ,(min) 52,1.3812649332865208,1.247493382899108,1
8725,0xac20 ,JAPRES08DEL03 ,29,4.5,26.910262,75.783013,27.000262,75.873013,2022-03-10,1900-01-01 21:15:00,21:20:00,conditions Fog,Jam ,0,Meal ,motorcycle,0,No ,Metropolitian ,(min) 45,0.639633034944517,0.21376715884880726,1
8741,0x3c1a ,JAPRES06DEL01 ,23,4.6,26.911927,75.797282,27.021927,75.907282,2022-03-06,1900-01-01 23:40:00,23:55:00,conditions Stormy,Low ,1,Buffet ,motorcycle,0,No ,Metropolitian ,(min) 12,1.0304165517647395,0.9835193148640472,1
8746,0x6d9b ,JAPRES05DEL01 ,24,4.3,26.905287,75.794592,27.015287,75.904592,2022-03-08,1900-01-01 20:50:00,20:55:00,conditions Fog,Jam ,1,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 43,0.9106472209691546,0.9230963874461994,1
8804,0x2db9 ,JAPRES17DEL01 ,33,4.8,26.892312,75.806896,27.002312,75.916896,2022-03-04,1900-01-01 19:30:00,19:35:00,conditions Sunny,Jam ,2,Buffet ,motorcycle,1,No ,Urban ,(min) 22,0.676610012072677,1.199469509732032,1
8815,0x10fc ,JAPRES03DEL02 ,34,4.2,26.913483,75.803139,27.043483,75.933139,2022-03-23,1900-01-01 19:20:00,19:30:00,conditions Sunny,Jam ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 32,1.4192339756546348,1.5643206658836466,1
8846,0x3757 ,JAPRES11DEL03 ,34,5,26.90294,75.793007,27.04294,75.933007,2022-03-06,1900-01-01 17:30:00,17:45:00,conditions Sunny,Medium ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 24,1.4094395861031863,1.561355674649905,1
8853,0xbcfd ,JAPRES12DEL03 ,27,4.1,26.902908,75.792934,27.042908,75.932934,2022-03-31,1900-01-01 17:35:00,17:40:00,conditions Cloudy,Medium ,2,Meal ,motorcycle,0,No ,Metropolitian ,(min) 32,1.4088623845089743,1.5597159446493374,1
8949,0x5dd8 ,JAPRES04DEL03 ,33,3.7,26.902328,75.794257,27.042328,75.934257,2022-03-16,1900-01-01 17:55:00,18:10:00,conditions Windy,Medium ,1,Snack ,motorcycle,2,No ,Metropolitian ,(min) 35,1.3984006056141922,1.5894332431525844,1
8957,0x952f ,JAPRES06DEL03 ,33,4.3,26.911927,75.797282,27.001927,75.887282,2022-03-27,1900-01-01 19:50:00,20:05:00,conditions Cloudy,Jam ,1,Meal ,scooter,2,No ,Urban ,(min) 38,0.6696655553924868,0.5342782188208571,1
9078,0x9b0b ,JAPRES01DEL03 ,28,4.6,26.90519,75.810753,27.04519,75.950753,2022-03-14,1900-01-01 23:35:00,23:45:00,conditions Stormy,Low ,2,Meal ,motorcycle,0,No ,NaN ,(min) 14,1.45002407319506,1.9599672991691628,1
9128,0x5706 ,JAPRES09DEL02 ,32,4.9,26.911378,75.789034,27.041378,75.919034,2022-03-23,1900-01-01 21:15:00,21:25:00,conditions Cloudy,Jam ,1,Meal ,motorcycle,1,No ,Metropolitian ,(min) 40,1.3812649332865208,1.247493382899108,1
9136,0x6604 ,JAPRES08DEL03 ,22,4.6,26.910262,75.783013,27.000262,75.873013,2022-03-06,1900-01-01 19:30:00,19:35:00,conditions Sandstorms,Jam ,1,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 29,0.639633034944517,0.21376715884880726,1
9163,0x7835 ,JAPRES15DEL03 ,23,4.9,26.891191,75.802083,27.031191,75.942083,2022-04-02,1900-01-01 18:00:00,18:15:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 22,1.1975164132843075,1.7652212840341925,1
9180,0x58bf ,JAPRES08DEL03 ,21,5,26.910262,75.783013,27.050262,75.923013,2022-03-10,1900-01-01 18:15:00,18:30:00,conditions Sandstorms,Medium ,1,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 17,1.5415105258750204,1.3368698989569423,1
9198,0xa16f ,JAPRES16DEL03 ,23,4.8,26.849596,75.800512,26.989596,75.940512,2022-03-31,1900-01-01 18:40:00,18:45:00,conditions Stormy,Medium ,1,Drinks ,scooter,1,No ,Metropolitian ,(min) 25,0.4472445285792156,1.729933395940028,1
9205,0xb458 ,JAPRES19DEL03 ,35,4.8,26.913726,75.75282,27.053726,75.89282,2022-03-08,1900-01-01 21:10:00,21:25:00,conditions Fog,Jam ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 51,1.6039925984467032,0.6586730783152721,1
9219,0x31f3 ,JAPRES16DEL02 ,38,4.3,26.849596,75.800512,26.979596,75.930512,2022-03-10,1900-01-01 17:30:00,17:35:00,conditions Windy,Medium ,1,Snack ,scooter,2,No ,Metropolitian ,(min) 38,0.2668690303931534,1.5053128479182734,1
9279,0x7618 ,JAPRES13DEL03 ,39,4.2,26.846156,75.8023,26.986156,75.9423,2022-03-20,1900-01-01 20:35:00,20:45:00,conditions Stormy,Jam ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 34,0.38519535720323994,1.7700955499264048,1
9292,0x149b ,JAPRES09DEL03 ,37,4.9,26.911378,75.789034,27.001378,75.879034,2022-03-14,1900-01-01 20:40:00,20:50:00,conditions Fog,Jam ,2,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 48,0.6597629405420796,0.3490111908127276,1
9318,0x39a9 ,JAPRES02DEL02 ,37,4.9,26.914142,75.805704,27.044142,75.935704,2022-03-08,1900-01-01 23:35:00,23:45:00,conditions Cloudy,Low ,0,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 35,1.431120720985142,1.6219358364512904,1
9319,0x2f50 ,JAPRES010DEL03 ,39,4.7,26.921411,75.793604,27.061411,75.933604,2022-03-04,1900-01-01 19:40:00,19:50:00,conditions Windy,Jam ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 37,1.7426111688026944,1.574765521366776,1
9459,0x156c ,JAPRES010DEL03 ,34,4.4,26.921411,75.793604,27.061411,75.933604,2022-04-04,1900-01-01 17:15:00,17:20:00,conditions Sunny,Medium ,0,Drinks ,motorcycle,0,No ,Metropolitian ,(min) 35,1.7426111688026944,1.574765521366776,1
9527,0x2045 ,JAPRES07DEL03 ,24,4.6,26.766536,75.837333,26.906536,75.977333,2022-03-29,1900-01-01 23:35:00,23:50:00,conditions Sandstorms,Low ,1,Meal ,scooter,1,No ,Urban ,(min) 17,-1.0509543593545096,2.5570087158105825,1
9551,0x18ef ,JAPRES01DEL01 ,26,4.7,26.90519,75.810753,26.97519,75.880753,2022-03-12,1900-01-01 21:55:00,22:05:00,conditions Fog,Jam ,1,Drinks ,scooter,2,No ,Metropolitian ,(min) 41,0.1873955858923682,0.3876234630175183,1
9582,0x608d ,JAPRES04DEL03 ,23,4.5,26.902328,75.794257,26.992328,75.884257,2022-03-04,1900-01-01 17:55:00,18:00:00,conditions Stormy,Medium ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 22,0.49652311468368887,0.46633050304444945,1
9618,0x4da7 ,JAPRES01DEL02 ,36,4.2,26.90519,75.810753,27.03519,75.940753,2022-03-29,1900-01-01 18:15:00,18:20:00,conditions Windy,Medium ,0,Snack ,motorcycle,1,No ,Urban ,(min) 46,1.2696485750089337,1.735346751147408,1
9694,0xa753 ,JAPRES01DEL03 ,23,4.8,26.90519,75.810753,26.99519,75.900753,2022-03-18,1900-01-01 18:50:00,19:00:00,conditions Windy,Medium ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 30,0.5481465822645567,0.8368645590607084,1
9725,0xaef2 ,JAPRES20DEL01 ,38,4.6,26.956431,75.776649,27.026431,75.846649,2022-03-16,1900-01-01 21:55:00,22:00:00,conditions Fog,Jam ,1,Meal ,scooter,2,No ,Metropolitian ,(min) 46,1.111657676147707,-0.378422453955465,1
9763,0x4616 ,JAPRES08DEL02 ,36,3.7,26.910262,75.783013,26.990262,75.863013,2022-03-04,1900-01-01 20:40:00,20:50:00,conditions Stormy,Jam ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 39,0.45925753675845477,-0.010853389172947422,1
9772,0x4fe0 ,JAPRES20DEL03 ,26,4.5,26.956431,75.776649,27.096431,75.916649,2022-03-25,1900-01-01 18:25:00,18:30:00,conditions Fog,Medium ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 29,2.3742861634503987,1.1939213821961794,1
9818,0x8638 ,JAPRES01DEL01 ,30,4.9,26.90519,75.810753,26.97519,75.880753,2022-03-02,1900-01-01 17:30:00,17:35:00,conditions Sunny,Medium ,1,Snack ,scooter,0,No ,Metropolitian ,(min) 29,0.1873955858923682,0.3876234630175183,1
9820,0x3356 ,JAPRES06DEL01 ,27,4,26.911927,75.797282,26.981927,75.867282,2022-04-06,1900-01-01 20:25:00,20:35:00,conditions Fog,Jam ,1,Drinks ,scooter,2,No ,Metropolitian ,(min) 37,0.3089145590202983,0.08503712277766692,1
9830,0x4188 ,JAPRES11DEL03 ,23,4.7,26.90294,75.793007,26.99294,75.883007,2022-03-27,1900-01-01 19:15:00,19:30:00,conditions Cloudy,Jam ,0,Meal ,motorcycle,1,No ,Metropolitian ,(min) 37,0.5075620951726831,0.43825293454177,1
9880,0x73ad ,JAPRES02DEL03 ,36,4.4,26.914142,75.805704,27.054142,75.945704,2022-03-14,1900-01-01 18:25:00,18:40:00,conditions Fog,Medium ,2,Snack ,scooter,1,No ,Metropolitian ,(min) 34,1.6114962191712043,1.846556384473045,1
9899,0x486b ,JAPRES17DEL01 ,27,4.5,26.892312,75.806896,26.962312,75.876896,2022-03-31,1900-01-01 21:10:00,21:25:00,conditions Sandstorms,Jam ,2,Buffet ,motorcycle,1,No ,Urban ,(min) 25,-0.04489198067169995,0.3009873176456517,1
9947,0x5d5c ,JAPRES04DEL01 ,22,4.7,26.902328,75.794257,27.012328,75.904257,2022-04-06,1900-01-01 20:00:00,20:15:00,conditions Stormy,Jam ,0,Buffet ,motorcycle,1,No ,Metropolitian ,(min) 28,0.8572741110558774,0.9155715990876396,1
9967,0x948a ,JAPRES13DEL03 ,23,4.8,26.846156,75.8023,26.936156,75.8923,2022-03-10,1900-01-01 23:45:00,23:55:00,conditions Fog,Low ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 27,-0.5166821337272633,0.6469928098182698,1
9998,0x338b ,JAPRES18DEL03 ,37,4.6,26.913987,75.752891,27.053987,75.892891,2022-03-06,1900-01-01 20:00:00,20:05:00,conditions Sunny,Jam ,2,Buffet ,scooter,0,No ,Metropolitian ,(min) 26,1.6087003989493294,0.6602678842063489,1
10002,0x6cbd ,JAPRES01DEL02 ,21,4.9,26.90519,75.810753,26.98519,75.890753,2022-04-02,1900-01-01 22:15:00,22:20:00,conditions Cloudy,Low ,0,Buffet ,motorcycle,1,No ,Urban ,(min) 20,0.3677710840784304,0.6122440110392731,1
10042,0x27e6 ,JAPRES06DEL02 ,20,4.5,26.911927,75.797282,26.991927,75.877282,2022-04-02,1900-01-01 17:25:00,17:40:00,conditions Stormy,Medium ,1,Drinks ,scooter,1,No ,Urban ,(min) 17,0.4892900572064246,0.3096576707991024,1
10075,0xaf97 ,JAPRES18DEL02 ,37,4.6,26.913987,75.752891,27.043987,75.882891,2022-03-18,1900-01-01 22:30:00,22:35:00,conditions Sandstorms,Low ,2,Snack ,motorcycle,1,No ,Urban ,(min) 19,1.4283249007632672,0.4356473361845942,1
10174,0x6724 ,JAPRES03DEL03 ,35,4.5,26.913483,75.803139,27.053483,75.943139,2022-04-04,1900-01-01 17:55:00,18:00:00,conditions Windy,Medium ,1,Buffet ,motorcycle,0,No ,Urban ,(min) 21,1.5996094738407611,1.7889412139054013,1
10189,0x72f3 ,JAPRES12DEL01 ,20,4.1,26.902908,75.792934,26.972908,75.862934,2022-03-27,1900-01-01 20:30:00,20:35:00,conditions Fog,Jam ,1,Snack ,motorcycle,1,No ,Metropolitian ,(min) 39,0.1462338972062825,-0.012627891502307058,1
10205,0x2c37 ,JAPRES17DEL02 ,31,4.7,26.892312,75.806896,27.022313,75.936896,2022-03-16,1900-01-01 22:50:00,23:00:00,conditions Sunny,Low ,2,Meal ,scooter,0,No ,Metropolitian ,(min) 27,1.0373790459947028,1.6487106057755414,1
10248,0x9bc3 ,JAPRES01DEL03 ,21,4.6,26.90519,75.810753,26.99519,75.900753,2022-03-20,1900-01-01 22:15:00,22:30:00,conditions Fog,Low ,2,Meal ,motorcycle,NaN ,No ,Metropolitian ,(min) 23,0.5481465822645567,0.8368645590607084,1
10252,0x6135 ,JAPRES11DEL03 ,36,4.1,26.90294,75.793007,26.99294,75.883007,2022-04-04,1900-01-01 20:50:00,20:55:00,conditions Stormy,Jam ,2,Buffet ,motorcycle,1,Yes ,Metropolitian ,(min) 43,0.5075620951726831,0.43825293454177,1
10278,0x837e ,JAPRES13DEL01 ,21,4.8,26.846156,75.8023,26.956156,75.9123,2022-04-02,1900-01-01 19:55:00,20:10:00,conditions Cloudy,Jam ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 42,-0.15593113735507486,1.0962339058614599,1
10310,0x87f1 ,JAPRES14DEL01 ,25,4.6,26.88842,75.800689,26.99842,75.910689,2022-03-02,1900-01-01 19:45:00,19:50:00,conditions Windy,Jam ,0,Snack ,motorcycle,0,No ,Metropolitian ,(min) 28,0.6064078681786396,1.060047535575243,1
10311,0x81f6 ,JAPRES19DEL03 ,33,5,26.913726,75.75282,27.003726,75.842821,2022-03-08,1900-01-01 20:55:00,21:10:00,conditions Sunny,Jam ,2,Buffet ,scooter,0,No ,Urban ,(min) 17,0.7021151075161998,-0.4644071997381175,1
10340,0xb667 ,JAPRES01DEL03 ,26,4.6,26.90519,75.810753,26.96519,75.870753,2022-03-19,1900-01-01 23:25:00,23:40:00,conditions Cloudy,Low ,1,Drinks ,motorcycle,0,No ,Urban ,(min) 13,0.0070200877062419125,0.16300291499576366,1
10430,0x5726 ,JAPRES05DEL03 ,24,4.1,26.905287,75.794592,27.045287,75.934592,2022-03-12,1900-01-01 19:55:00,20:10:00,conditions Fog,Jam ,2,Snack ,motorcycle,1,No ,Metropolitian ,(min) 39,1.4517737155274053,1.5969580315111442,1
10434,0xa11e ,JAPRES01DEL01 ,23,5,26.90519,75.810753,27.01519,75.920753,2022-03-14,1900-01-01 18:30:00,18:40:00,conditions Cloudy,Medium ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 30,0.9088975786367453,1.2861056551042178,1
10479,0x621a ,JAPRES15DEL01 ,22,4.9,26.891191,75.802083,26.961191,75.872083,2022-03-02,1900-01-01 19:00:00,19:15:00,conditions Sandstorms,Medium ,1,Drinks ,scooter,1,No ,Metropolitian ,(min) 19,-0.06511207401838427,0.1928774478828674,1
10576,0x8d6a ,JAPRES07DEL01 ,33,4.8,26.766536,75.837333,26.876536,75.947333,2022-03-12,1900-01-01 23:30:00,23:40:00,conditions Cloudy,Low ,1,Drinks ,scooter,1,No ,Metropolitian ,(min) 30,-1.5920808539127602,1.8831470717456378,1
10582,0xbb8d ,JAPRES010DEL02 ,33,4.2,26.921411,75.793604,27.051411,75.923604,2022-03-14,1900-01-01 19:20:00,19:35:00,conditions Stormy,Jam ,1,Snack ,scooter,2,No ,Urban ,(min) 43,1.5622356706166323,1.3501449733450213,1
10599,0x3e15 ,JAPRES11DEL02 ,30,4.8,26.90294,75.793007,27.03294,75.923007,2022-03-12,1900-01-01 18:30:00,18:35:00,conditions Fog,Medium ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 39,1.22906408791706,1.3367351266281504,1
10610,0x27f7 ,JAPRES010DEL03 ,26,4.6,26.921411,75.793604,27.011411,75.883604,2022-03-25,1900-01-01 20:10:00,20:20:00,conditions Windy,Jam ,1,Snack ,scooter,1,No ,Metropolitian ,(min) 19,0.8407336778721911,0.451662781258641,1
10678,0x4eb8 ,JAPRES01DEL03 ,21,4.9,26.90519,75.810753,26.96519,75.870753,2022-03-26,1900-01-01 23:35:00,23:45:00,conditions Sunny,Low ,1,Buffet ,scooter,1,No ,Urban ,(min) 22,0.0070200877062419125,0.16300291499576366,1
10709,0xac0d ,JAPRES03DEL03 ,23,4.6,26.913483,75.803139,27.053483,75.943139,2022-04-06,1900-01-01 20:15:00,20:25:00,conditions Sandstorms,Jam ,1,Meal ,motorcycle,1,No ,Urban ,(min) 21,1.5996094738407611,1.7889412139054013,1
10742,0x1dd0 ,JAPRES19DEL03 ,39,4.7,26.913726,75.75282,27.053726,75.89282,2022-03-04,1900-01-01 18:20:00,18:25:00,conditions Fog,Medium ,0,Meal ,motorcycle,0,No ,Metropolitian ,(min) 44,1.6039925984467032,0.6586730783152721,1
10743,0x2e9d ,JAPRES04DEL02 ,20,4.9,26.902328,75.794257,27.032328,75.924257,2022-03-23,1900-01-01 20:40:00,20:45:00,conditions Stormy,Jam ,1,Snack ,motorcycle,1,No ,Metropolitian ,(min) 28,1.218025107428066,1.3648126951308297,1
10870,0x64b6 ,JAPRES15DEL03 ,23,4.9,26.891191,75.802083,26.981191,75.892083,2022-03-23,1900-01-01 18:40:00,18:55:00,conditions Stormy,Medium ,1,Meal ,motorcycle,0,No ,Metropolitian ,(min) 17,0.29563892235380423,0.6421185439260575,1
10934,0x41b2 ,JAPRES11DEL02 ,31,4.6,26.90294,75.793007,26.98294,75.873007,2022-04-06,1900-01-01 22:40:00,22:50:00,conditions Cloudy,Low ,1,Buffet ,scooter,0,No ,Metropolitian ,(min) 27,0.32718659698655683,0.21363238652001534,1
10945,0x2aae ,JAPRES01DEL03 ,28,4.8,26.90519,75.810753,26.96519,75.870753,2022-03-09,1900-01-01 19:30:00,19:35:00,conditions Fog,Jam ,2,Drinks ,scooter,1,No ,Metropolitian ,(min) 26,0.0070200877062419125,0.16300291499576366,1
10960,0x6bfc ,JAPRES03DEL01 ,20,5,26.913483,75.803139,26.983483,75.873139,2022-03-20,1900-01-01 22:35:00,22:50:00,conditions Sandstorms,Low ,1,Snack ,motorcycle,NaN ,No ,Metropolitian ,(min) 10,0.33698098653806924,0.21659737775375681,1
11004,0x21d6 ,JAPRES07DEL01 ,36,3.7,26.766536,75.837333,26.876536,75.947333,2022-04-04,1900-01-01 23:20:00,23:25:00,conditions Fog,Low ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 33,-1.5920808539127602,1.8831470717456378,1
11138,0x7062 ,JAPRES11DEL01 ,27,4.5,26.90294,75.793007,26.97294,75.863007,2022-03-04,1900-01-01 23:50:00,00:00:00,conditions Sandstorms,Low ,2,Snack ,scooter,1,No ,Metropolitian ,(min) 18,0.1468110988004946,-0.010988161501739343,1
11146,0x6507 ,JAPRES15DEL01 ,36,3.6,26.891191,75.802083,26.961191,75.872083,2022-03-18,1900-01-01 21:50:00,22:05:00,conditions Stormy,Jam ,2,Snack ,scooter,1,Yes ,Metropolitian ,(min) 44,-0.06511207401838427,0.1928774478828674,1
11152,0x9948 ,JAPRES09DEL02 ,32,4,26.911378,75.789034,26.991378,75.869034,2022-03-14,1900-01-01 23:10:00,23:25:00,conditions Fog,Low ,0,Drinks ,motorcycle,1,No ,Metropolitian ,(min) 44,0.47938744235601743,0.12439064279097288,1
11233,0x2c1b ,JAPRES20DEL03 ,31,4.7,26.956431,75.776649,27.096431,75.916649,2022-03-29,1900-01-01 20:00:00,20:10:00,conditions Sandstorms,Jam ,2,Meal ,motorcycle,1,No ,Metropolitian ,(min) 30,2.3742861634503987,1.1939213821961794,1
11248,0xa8cb ,JAPRES14DEL02 ,29,4.7,26.88842,75.800689,26.96842,75.880689,2022-04-02,1900-01-01 23:20:00,23:35:00,conditions Stormy,Low ,2,Drinks ,scooter,0,No ,Metropolitian ,(min) 17,0.06528137362032475,0.3861858915102981,1
11258,0x1a43 ,JAPRES08DEL03 ,37,4.7,26.910262,75.783013,27.050262,75.923013,2022-03-31,1900-01-01 22:15:00,22:20:00,conditions Sunny,Low ,1,Meal ,scooter,1,No ,Metropolitian ,(min) 16,1.5415105258750204,1.3368698989569423,1
11295,0x881e ,JAPRES05DEL01 ,28,5,26.905287,75.794592,27.015287,75.904592,2022-04-02,1900-01-01 21:25:00,21:30:00,conditions Stormy,Jam ,2,Snack ,scooter,1,No ,Urban ,(min) 20,0.9106472209691546,0.9230963874461994,1
11344,0xbc55 ,JAPRES11DEL02 ,33,4.3,26.90294,75.793007,26.98294,75.873007,2022-03-08,1900-01-01 23:30:00,23:45:00,conditions Cloudy,Low ,1,Drinks ,motorcycle,1,No ,Urban ,(min) 34,0.32718659698655683,0.21363238652001534,1
11374,0x76c8 ,JAPRES17DEL02 ,28,4.5,26.892312,75.806896,26.972313,75.886896,2022-03-12,1900-01-01 22:25:00,22:35:00,conditions Cloudy,Low ,0,Buffet ,motorcycle,0,No ,Urban ,(min) 21,0.13550155506419942,0.5256078656670872,1
11385,0xb04c ,JAPRES04DEL03 ,30,4.1,26.902328,75.794257,27.042328,75.934257,2022-03-06,1900-01-01 21:00:00,21:10:00,conditions Sunny,Jam ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 44,1.3984006056141922,1.5894332431525844,1
11452,0x10e9 ,JAPRES03DEL02 ,32,4.7,26.913483,75.803139,27.043483,75.933139,2022-03-31,1900-01-01 21:40:00,21:45:00,conditions Fog,Jam ,1,Meal ,motorcycle,1,No ,Urban ,(min) 36,1.4192339756546348,1.5643206658836466,1
11532,0x21bc ,JAPRES18DEL03 ,20,5,26.913987,75.752891,27.003987,75.842891,2022-03-12,1900-01-01 21:10:00,21:20:00,conditions Cloudy,Jam ,0,Snack ,motorcycle,1,Yes ,Metropolitian ,(min) 45,0.7068229080188262,-0.4628348559021053,1
11563,0x3859 ,JAPRES12DEL01 ,38,5,26.902908,75.792934,26.972908,75.862934,2022-04-02,1900-01-01 19:15:00,19:25:00,conditions Fog,Jam ,2,Meal ,scooter,1,No ,Metropolitian ,(min) 38,0.1462338972062825,-0.012627891502307058,1
11638,0x8490 ,JAPRES010DEL02 ,30,4.7,26.921411,75.793604,27.051411,75.923604,2022-04-04,1900-01-01 22:50:00,23:05:00,conditions Stormy,Low ,0,Snack ,motorcycle,1,No ,Metropolitian ,(min) 21,1.5622356706166323,1.3501449733450213,1
