Order Date,Customer Latitude,Customer Longitude
2024-06-10,6.89633045,79.86679512
2024-08-01,6.859157619,79.84257002
2024-01-26,6.9724668,79.90405652
2024-10-18,6.976090336,79.85528604
2024-07-07,6.903480851,79.92135814
2024-05-01,6.86823352,79.90206365
2024-08-17,6.997000413,79.82238555
2024-02-28,6.872648725,79.86347328
2024-04-05,6.875999222,79.92849637
2024-09-18,6.881048991,79.82743387
2024-12-19,6.997085503,79.80776882
2024-11-07,6.996430455,79.80852776
2024-05-15,7.001299218,79.82810108
2024-12-15,6.881376503,79.85705983
2024-10-09,6.903536667,79.80706605
2024-04-29,6.897974558,79.89990221
2024-01-25,6.986901917,79.91941991
2024-12-07,6.973373378,79.77143396
2024-05-25,6.913875486,79.80111676
2024-01-12,6.850248797,79.90401379
2024-03-27,6.979979256,79.91830452
2024-04-18,6.997426269,79.87754421
2024-12-10,7.016853117,79.85824558
2024-09-22,6.996198919,79.79094678
2024-08-09,6.863842973,79.87759888
2024-03-14,6.859376535,79.7841149
2024-11-28,6.872336871,79.91338941
2024-11-05,7.00411946,79.83097347
2024-04-11,7.012641593,79.91738499
2024-05-16,6.877750039,79.87683031
2024-07-09,7.013909624,79.9245064
2024-05-21,6.902480015,79.82604663
2024-12-22,6.98462327,79.87012373
2024-03-13,6.866459012,79.82995073
2024-11-23,6.956255491,79.79824657
2024-06-15,6.962904722,79.89930314
2024-06-16,6.885793037,79.84269203
2024-02-23,7.005559579,79.90642667
2024-09-15,6.978957776,79.86415221
2024-04-20,6.875413501,79.87776341
2024-08-19,6.9761278,79.77115229
2024-06-09,6.857510136,79.85653425
2024-12-17,6.915783991,79.94873683
2024-11-22,6.853614036,79.82919818
2024-01-19,6.983876654,79.88160618
2024-10-16,6.938201701,79.90497922
2024-02-19,6.844214056,79.94242202
2024-06-23,6.871471883,79.78530138
2024-10-28,6.898082627,79.89792869
2024-07-02,6.878718604,79.77949752
2024-07-03,6.847354567,79.81701749
2024-12-04,6.861383578,79.83804596
2024-11-02,6.868194249,79.83294226
2024-11-05,6.917097681,79.9052221
2024-12-11,6.877982798,79.85667395
2024-03-21,6.983920755,79.94947994
2024-06-04,6.937425436,79.8489158
2024-10-01,6.950799663,79.85871259
2024-10-09,6.866695791,79.85383946
2024-09-05,7.013424379,79.88668851
2024-05-26,6.888078785,79.94235928
2024-01-07,6.907024622,79.84125647
2024-06-05,6.948108917,79.87371908
2024-06-19,6.889340824,79.85522491
2024-03-09,6.896922167,79.90435836
2024-04-03,6.859082498,79.90662185
2024-12-28,6.866049014,79.82598474
2024-07-04,6.897069691,79.95021231
2024-06-18,6.943284141,79.9115775
2024-07-22,6.937078015,79.94889563
2024-02-11,6.868970514,79.88023519
2024-01-13,6.980682354,79.88453359
2024-06-02,6.998620033,79.87947901
2024-09-30,6.985917757,79.80235553
2024-10-24,6.88422863,79.85104816
2024-02-20,6.990454543,79.84787016
2024-07-30,6.950065574,79.84228928
2024-05-23,6.982184755,79.80680067
2024-12-22,6.943995401,79.87533747
2024-01-03,6.909666095,79.89843179
2024-09-10,6.84214083,79.92318399
2024-11-30,6.899706348,79.91438509
2024-09-12,6.891975584,79.80455343
2024-04-07,6.907188193,79.91517362
2024-06-21,6.963769916,79.84323666
2024-05-29,7.005995266,79.84464241
2024-10-05,6.9002086,79.79671467
2024-02-28,6.849672729,79.83395652
2024-04-22,6.85358688,79.85441805
2024-11-19,6.991966584,79.85686505
2024-08-30,6.923601077,79.81644822
2024-11-05,6.866973077,79.81080127
2024-02-26,6.939350176,79.87786092
2024-02-29,6.876683386,79.84285353
2024-11-24,6.939475258,79.90847519
2024-08-03,6.894626011,79.81970012
2024-08-20,6.968625585,79.86370698
2024-02-24,6.991378665,79.80874558
2024-07-26,6.975918536,79.79985736
2024-03-03,6.942374098,79.82192842
2024-07-02,6.855224497,79.88239337
2024-11-06,6.928325038,79.85865533
2024-10-07,6.943770167,79.83804671
2024-01-26,6.957760822,79.79419626
2024-06-25,6.965833601,79.8756866
2024-03-03,6.924662638,79.79361665
2024-03-13,6.887147654,79.82404529
2024-11-30,6.879138316,79.94363593
2024-06-15,7.001990371,79.86957341
2024-08-12,6.874068033,79.93582371
2024-03-05,6.972038114,79.77748474
2024-03-09,6.9254264,79.88024798
2024-01-09,6.848987093,79.77949204
2024-08-23,6.92052774,79.7708017
2024-07-16,6.845448749,79.80042078
2024-06-21,7.000968608,79.90953182
2024-10-08,6.918167749,79.85742572
2024-01-28,6.960617937,79.85655103
2024-10-22,6.848527948,79.90453096
2024-05-13,6.847415284,79.85867583
2024-01-27,6.992272524,79.79175247
2024-02-07,6.964330254,79.77885621
2024-07-14,7.015939571,79.89424961
2024-07-21,7.011602634,79.89173351
2024-03-25,6.88066453,79.93858733
2024-11-15,6.949923457,79.87498296
2024-01-30,6.914327368,79.8221027
2024-04-08,6.93251794,79.83688879
2024-07-08,6.990888181,79.77567454
2024-01-12,6.932521889,79.92228824
2024-03-31,6.841984031,79.82168683
2024-01-30,6.846293253,79.87844367
2024-07-31,6.894079473,79.94464334
2024-02-07,6.948053803,79.87241738
2024-12-06,7.002278336,79.81102753
2024-02-29,6.938314822,79.86896527
2024-10-20,6.851805267,79.93962105
2024-12-25,6.96317833,79.93164319
2024-05-22,7.014043673,79.85750709
2024-06-28,6.981813485,79.87527749
2024-10-11,7.013068117,79.81531979
2024-04-21,6.83949949,79.80419788
2024-08-17,6.860076357,79.84975652
2024-01-21,6.850957694,79.81041446
2024-05-24,6.854355114,79.85879556
2024-05-25,6.885077851,79.85593768
2024-11-11,6.853025784,79.86426211
2024-06-14,6.860445802,79.78847934
2024-05-19,6.892869288,79.92915868
2024-07-21,6.979085838,79.94453803
2024-08-31,6.919927976,79.82715716
2024-04-22,7.01194806,79.8397403
2024-07-19,6.838650163,79.91930134
2024-11-09,6.867498296,79.90075222
2024-09-15,6.839734575,79.79059273
2024-09-11,6.924138478,79.78277129
2024-01-23,6.997123585,79.90655251
2024-09-02,6.896142399,79.87890045
2024-12-04,6.965933646,79.90755625
2024-11-06,6.908302875,79.93358427
2024-12-31,7.006700852,79.80597077
2024-11-13,7.001197081,79.8998026
2024-03-27,6.997034786,79.84754252
2024-08-06,6.956144602,79.81317008
2024-12-21,6.972343559,79.87603505
2024-01-27,6.923666687,79.89617269
2024-10-16,6.93653158,79.90936326
2024-10-15,6.991683075,79.91576158
2024-12-13,6.89241651,79.94761806
2024-08-10,6.954080408,79.82915827
2024-12-17,6.84468214,79.94979198
2024-06-26,6.944940972,79.81174717
2024-05-27,6.925500685,79.84260308
2024-08-14,7.00842707,79.85986792
2024-12-16,6.924337417,79.91467135
2024-07-04,6.907444426,79.80611653
2024-10-20,6.975460126,79.93563681
2024-02-10,6.845248874,79.92652369
2024-07-09,6.915904179,79.82292665
2024-03-19,6.84406943,79.80775088
2024-07-23,6.896986451,79.783277
2024-10-04,6.871026138,79.90418775
2024-09-28,6.960768616,79.91017714
2024-02-01,6.866786087,79.77825765
2024-05-21,6.921440517,79.83266463
2024-09-07,6.976961816,79.86824725
2024-10-20,7.004790146,79.78155673
2024-04-07,6.902537183,79.84400069
2024-05-15,6.859692691,79.87626781
2024-10-03,6.844253594,79.89981069
2024-11-07,6.843756425,79.92898708
2024-10-28,6.848726481,79.8532772
2024-02-12,6.865007279,79.79460982
2024-04-29,6.966958683,79.91097796
2024-08-07,6.970198935,79.84377403
2024-02-15,7.015529917,79.83215354
2024-08-23,6.881204425,79.95131826
2024-02-17,7.013095821,79.8778687
2024-07-16,6.874674627,79.81373621
2024-03-24,6.930863143,79.91131414
2024-01-31,6.850965612,79.89526313
2024-06-09,6.855588441,79.92365785
2024-03-11,6.932887067,79.95008197
2024-01-08,6.972682384,79.86069699
2024-02-21,6.862447234,79.86889503
2024-02-14,6.857630583,79.93473904
2024-10-19,6.878463558,79.92751591
2024-10-26,6.891767127,79.81072317
2024-02-07,6.891827232,79.89887214
2024-12-20,6.931643346,79.78995426
2024-08-18,6.861705228,79.83915252
2024-09-18,6.898008742,79.92504177
2024-03-08,6.940118593,79.80433717
2024-06-27,6.842116757,79.78902688
2024-12-22,6.963210213,79.92419992
2024-07-04,6.978007748,79.91381388
2024-07-19,6.8840299,79.94997161
2024-01-13,6.852579016,79.91948044
2024-08-01,6.854454464,79.81900575
2024-08-07,6.926273699,79.78012907
2024-10-12,6.908031774,79.833995
2024-08-31,6.953617492,79.90077055
2024-12-21,6.853315369,79.77735708
2024-09-14,6.976810148,79.86628058
2024-02-27,6.933340856,79.94845252
2024-02-05,6.915882258,79.8060574
2024-11-23,6.959647953,79.91849718
2024-07-11,6.927525365,79.89601533
2024-11-28,6.929610163,79.84438396
2024-02-19,6.843186112,79.80198262
2024-02-01,6.923454503,79.84241941
2024-04-07,6.988880859,79.79013094
2024-02-12,6.846041898,79.78626331
2024-12-16,6.959188769,79.87834742
2024-11-29,6.950923483,79.7989295
2024-11-05,6.930046445,79.90978347
2024-02-16,6.960230876,79.85007152
2024-09-26,6.855658651,79.9284749
2024-11-06,6.931821503,79.93192541
2024-03-03,6.916054975,79.81346652
2024-01-19,6.892399641,79.84634369
2024-12-12,6.947680745,79.91000871
2024-04-10,6.880728943,79.80451994
2024-02-06,6.873525005,79.94006392
2024-04-16,6.866550244,79.83320162
2024-04-01,6.924553625,79.87140122
2024-11-03,6.991619846,79.79093645
2024-07-03,6.856471783,79.82787742
2024-08-03,6.911460623,79.83828964
2024-01-28,6.907622848,79.92499087
2024-02-05,6.987760959,79.91665004
2024-11-15,6.973096517,79.77777831
2024-01-18,6.863926613,79.90334415
2024-12-10,6.944188995,79.89277183
2024-07-14,6.966186736,79.93586479
2024-03-18,6.95145008,79.82046435
2024-06-15,6.851967736,79.84887303
2024-03-30,6.964910733,79.82161399
2024-09-20,6.858645823,79.95172429
2024-07-26,6.912482769,79.80970969
2024-07-30,6.866659629,79.92704685
2024-09-27,6.984686284,79.88176826
2024-09-19,6.935601894,79.94313848
2024-09-29,6.878139211,79.84584351
2024-12-07,6.841454054,79.84642363
2024-08-01,6.906238112,79.94278531
2024-03-04,6.901556295,79.92196596
2024-01-12,6.975134894,79.79717808
2024-07-28,7.010472473,79.88497095
2024-11-07,6.944496491,79.77257205
2024-06-22,6.962993837,79.78054438
2024-09-12,6.870411858,79.78834766
2024-04-10,6.905155121,79.91487314
2024-01-16,6.964466044,79.78981317
2024-07-15,6.980876791,79.85409356
2024-09-14,6.842889329,79.8110731
2024-08-31,6.97848478,79.90354509
2024-12-13,6.870947049,79.77734448
2024-09-05,6.890199449,79.91473073
2024-04-14,7.006089276,79.87442911
2024-06-30,6.853425019,79.86157865
2024-06-03,7.016972319,79.94082066
2024-10-13,7.015966848,79.89739479
2024-06-17,6.913782624,79.93255502
2024-02-16,6.998303687,79.79665041
2024-02-12,6.976719073,79.93730681
2024-11-16,6.998905347,79.89874136
2024-11-01,6.933831232,79.9114314
2024-08-08,6.930010962,79.82875307
2024-01-01,6.883665494,79.86857949
2024-07-18,6.919163942,79.86564602
2024-05-23,6.883982326,79.8776413
2024-01-28,6.956302598,79.91689464
2024-12-07,6.94331395,79.90767815
2024-12-03,6.867529788,79.79242095
2024-10-04,6.869377674,79.92404888
2024-02-10,6.937217097,79.85308949
2024-11-27,6.974335932,79.79296823
2024-05-26,6.838128462,79.82688915
2024-12-10,6.881855736,79.82622956
2024-06-26,7.01242781,79.8734962
2024-11-10,6.943156199,79.88945477
2024-11-20,6.908672156,79.94813657
2024-06-15,7.012372328,79.9100694
2024-05-02,6.875152643,79.93020766
2024-03-14,6.855193673,79.88477657
2024-08-26,6.919391016,79.7775653
2024-09-05,6.999876038,79.9448907
2024-09-19,7.000504421,79.80538116
2024-09-08,6.897006649,79.94391785
2024-12-22,6.856185395,79.87632024
2024-04-20,6.924491439,79.79801783
2024-06-28,6.996753602,79.79479717
2024-07-06,6.943803957,79.8281989
2024-11-03,6.912321827,79.8088103
2024-07-25,6.949562895,79.94989745
2024-08-21,6.987197855,79.8944528
2024-01-24,6.973294825,79.92278226
2024-01-26,6.922153531,79.87336886
2024-08-05,6.998358154,79.89676544
2024-12-11,6.861518596,79.91193716
2024-01-10,6.841101138,79.92427792
2024-01-17,6.979045824,79.92123208
2024-09-01,6.841260819,79.94695187
2024-07-24,6.947664329,79.91566031
2024-09-14,6.939092631,79.83211368
2024-04-21,6.890369976,79.78314082
2024-07-23,6.93476035,79.79650962
2024-01-27,6.939265295,79.88387293
2024-03-11,6.91666409,79.79882121
2024-06-24,6.914975203,79.92993089
2024-07-20,6.919541044,79.8326546
2024-09-04,6.950480893,79.88277411
2024-04-27,6.853337207,79.8133717
2024-01-09,6.926091837,79.83693841
2024-03-26,6.894659804,79.85134676
2024-01-23,6.889318755,79.83351534
2024-08-27,6.976402665,79.86305698
2024-03-13,6.994281242,79.94261597
2024-01-27,7.003149964,79.81649731
2024-12-14,6.922214582,79.86756215
2024-03-21,6.990557794,79.87191255
2024-03-24,6.882544233,79.86982859
2024-07-17,6.844989098,79.92184763
2024-02-12,6.938991779,79.88873745
2024-09-19,6.873215159,79.8717517
2024-04-01,6.93262016,79.88291363
2024-12-04,6.989698207,79.90921508
2024-03-24,6.935545839,79.93260466
2024-10-26,6.901589792,79.85984794
2024-10-22,6.954025046,79.85044885
2024-05-14,6.902130309,79.79084758
2024-10-07,6.951586392,79.80540649
2024-02-28,6.861920716,79.80350913
2024-12-24,6.96106045,79.79556036
2024-12-07,7.01290829,79.90812658
2024-08-28,6.90777292,79.87813129
2024-12-07,6.83838408,79.9237343
2024-04-07,6.885876859,79.78349471
2024-03-02,6.97360791,79.8302682
2024-09-20,6.939269578,79.92364348
2024-04-22,6.976817362,79.83158505
2024-05-25,6.993531817,79.84102569
2024-08-03,6.927104292,79.88161182
2024-09-12,6.849799247,79.87883573
2024-11-11,6.941049052,79.92899115
2024-11-11,6.90073313,79.81440593
2024-12-27,6.922868383,79.89520165
2024-09-14,6.938252115,79.79553267
2024-07-12,6.899693086,79.78202489
2024-12-12,6.970221858,79.93070707
2024-01-14,6.84523928,79.86581522
2024-10-30,6.938988294,79.85009695
2024-04-12,6.927592565,79.89938082
2024-09-01,6.924167683,79.937369
2024-09-01,6.934464648,79.78347891
2024-11-07,7.008780119,79.79709434
2024-09-24,6.978354036,79.86608352
2024-08-11,6.970504046,79.86363759
2024-08-07,6.847635171,79.83849842
2024-11-06,6.948845222,79.88459278
2024-12-31,7.012333233,79.88049847
2024-08-04,6.888620564,79.7783294
2024-01-04,6.979066703,79.9318582
2024-02-05,6.947575323,79.85800132
2024-06-26,6.992142616,79.81407331
2024-09-13,6.908853529,79.8625897
2024-01-17,6.845905877,79.89542805
2024-07-17,6.870984661,79.83091645
2024-11-13,6.9116933,79.88634033
2024-02-17,6.848808836,79.83231559
2024-03-02,6.886444457,79.77072324
2024-03-09,6.961632152,79.81327085
2024-05-26,6.866998804,79.91528221
2024-12-24,6.844072668,79.93384559
2024-12-31,6.960775975,79.80162029
2024-06-10,6.900091536,79.94287423
2024-08-14,6.948513438,79.8809328
2024-12-12,6.954680377,79.85443671
2024-08-17,6.867154669,79.79783496
2024-06-26,6.960849666,79.9308873
2024-12-10,6.891101962,79.86181777
2024-02-25,7.015791503,79.81712352
2024-03-18,6.907318726,79.83642847
2024-09-26,6.842881232,79.86292738
2024-07-24,6.874609529,79.79378857
2024-10-07,6.965012793,79.90943687
2024-08-15,6.997170547,79.93999724
2024-08-26,6.993598371,79.79268086
2024-10-14,6.877303394,79.79267734
2024-03-22,6.900708024,79.79296713
2024-11-29,6.954717531,79.90053497
2024-09-06,6.86576553,79.88326667
2024-07-11,6.841152145,79.84928787
2024-04-15,6.888422352,79.95167936
2024-07-07,7.003277409,79.79723134
2024-10-02,7.002301944,79.84645994
2024-03-14,6.940910473,79.86732842
2024-01-10,6.967848928,79.83124382
2024-05-02,6.849565331,79.84624887
2024-08-03,6.935119018,79.87116716
2024-10-16,6.979820294,79.77847467
2024-02-09,7.01504493,79.95024005
2024-07-11,6.854850779,79.83288838
2024-05-06,6.943372194,79.83820799
2024-10-15,6.924870214,79.82960511
2024-03-11,6.96532222,79.83651844
2024-05-16,6.914466922,79.87497764
2024-05-23,7.011640768,79.88693823
2024-12-19,6.85447318,79.82832954
2024-10-25,6.912634152,79.90479277
2024-12-10,6.917528027,79.89007823
2024-09-25,6.988270226,79.78938526
2024-05-18,6.974981005,79.90577398
2024-02-21,6.984705834,79.94397839
2024-01-17,6.892793329,79.84831686
2024-06-13,6.88434,79.82981879
2024-01-13,6.896438011,79.92831605
2024-07-08,6.84834294,79.80723828
2024-12-05,6.947020399,79.9093342
2024-12-18,6.962663433,79.77890118
2024-12-27,6.918774663,79.80393035
2024-12-17,7.015053551,79.95175143
2024-09-20,6.846180819,79.89164278
2024-11-07,6.983508097,79.82939665
2024-08-08,6.961989448,79.80451025
2024-04-13,6.860065613,79.93839445
2024-12-04,6.952782113,79.91872754
2024-07-16,6.932994265,79.79853089
2024-10-26,6.904875709,79.93047268
2024-12-24,6.839821906,79.80805125
2024-06-17,6.882647135,79.81818253
2024-05-28,6.854773278,79.92440365
2024-09-05,6.865751157,79.92103758
2024-09-12,6.900985005,79.85345302
2024-02-11,6.920406458,79.8998876
2024-07-20,6.968775646,79.88673559
2024-08-31,6.976427655,79.77195452
2024-06-05,6.927966744,79.86556072
2024-10-12,6.880134206,79.87143161
2024-10-08,6.921182409,79.85613824
2024-08-25,6.858352348,79.84944982
2024-01-19,6.975105537,79.84486272
2024-02-22,6.924847464,79.94605734
2024-03-25,6.994088159,79.93901126
2024-09-29,6.851005685,79.882723
2024-12-25,6.877264302,79.84381974
2024-07-31,6.959487418,79.87552346
2024-12-26,6.928132849,79.91827399
2024-04-13,6.960000654,79.91947132
2024-07-10,7.00492563,79.89967378
2024-06-25,6.908252327,79.80906781
2024-05-26,6.885823481,79.84243783
2024-03-21,6.970359658,79.77773573
2024-07-11,6.983727293,79.9080528
2024-02-06,6.926994892,79.84298902
2024-11-21,6.857315685,79.82302976
2024-06-02,6.856762716,79.91907916
2024-05-09,6.928782498,79.81524051
2024-02-28,6.840269252,79.86554178
2024-08-11,6.972521098,79.90956998
2024-09-05,6.875645262,79.95105628
2024-08-27,6.939492778,79.83070842
2024-10-19,6.907786081,79.79303338
2024-10-13,6.925902856,79.90717441
2024-07-22,6.910777495,79.92778563
2024-04-08,6.922911239,79.93391272
2024-12-15,6.963713291,79.78043199
2024-06-24,6.849085129,79.91567084
2024-09-18,6.901302471,79.8047964
2024-09-27,6.99292351,79.94892262
2024-05-22,6.982730313,79.90206215
2024-07-07,6.837182623,79.78968226
2024-09-28,6.957900683,79.8447855
2024-01-20,6.840518977,79.90491907
2024-11-28,6.912463077,79.89002755
2024-10-26,6.921394729,79.77525692
2024-02-15,6.951590913,79.91348907
2024-04-04,6.865113836,79.9321834
2024-03-04,6.869723741,79.84719446
2024-05-10,6.931998563,79.82741569
2024-01-09,6.927182378,79.9008328
2024-07-21,6.965740577,79.93784647
2024-10-24,6.992341609,79.94924913
2024-06-22,6.944285543,79.8431429
2024-03-13,6.880270831,79.81472914
2024-03-24,6.864203423,79.90234121
2024-02-28,6.954891405,79.82350034
2024-01-21,6.997755402,79.87069024
2024-06-05,6.849445771,79.78160111
2024-11-14,6.86280936,79.80879283
2024-11-24,6.99690853,79.9117398
2024-03-01,6.873356602,79.81555008
2024-03-04,6.951746491,79.92863333
2024-11-20,6.89407822,79.86582776
2024-06-16,6.997438297,79.91032104
2024-07-21,6.997642245,79.82091927
2024-05-08,6.961502549,79.79114132
2024-09-01,6.948038353,79.82562964
2024-04-15,6.963402759,79.79619841
2024-11-16,6.956934283,79.89904729
2024-05-01,6.991452489,79.89515535
2024-11-13,6.93121969,79.91277642
2024-06-30,6.888259131,79.89341107
2024-04-12,6.967555446,79.84169568
2024-11-11,7.015202075,79.83507955
2024-10-28,6.852233544,79.8255296
2024-09-17,6.854926511,79.83203289
2024-04-22,6.860050069,79.85022527
2024-03-10,6.97718567,79.78268871
2024-06-08,6.938470797,79.77840238
2024-08-27,6.996398949,79.9376831
2024-01-11,6.925723035,79.91006683
2024-05-17,6.943840709,79.8322795
2024-06-15,6.881179423,79.90813646
2024-09-03,6.914483823,79.93747542
2024-12-19,7.012810261,79.80863479
2024-01-31,6.938102397,79.86790375
2024-01-12,6.993424119,79.89586474
2024-08-30,6.946447298,79.89369393
2024-04-17,6.907182436,79.94474525
2024-12-01,6.847392908,79.77573451
2024-11-18,6.911890943,79.79850378
2024-07-12,6.93517213,79.7720828
2024-11-03,6.919835671,79.82397776
2024-05-12,6.873471234,79.85115361
2024-10-07,6.990982696,79.88940493
2024-10-17,6.865828225,79.86099545
2024-06-11,7.00487858,79.850169
2024-10-04,6.921793015,79.94130866
2024-07-21,6.861479853,79.90386123
2024-04-05,6.890912865,79.9276112
2024-08-10,6.846804952,79.95021038
2024-08-24,6.975497986,79.82205534
2024-04-26,6.974101062,79.93797117
2024-07-10,6.857355386,79.93626658
2024-10-02,6.901906202,79.77161985
2024-04-15,6.857265941,79.93104206
2024-01-04,7.014066931,79.93296203
2024-01-18,6.91656606,79.94494828
2024-11-02,6.910316256,79.79108387
2024-01-20,6.89844081,79.95166598
2024-05-01,6.949792901,79.83215895
2024-05-16,6.949474612,79.84833779
2024-03-20,6.845937584,79.80695314
2024-06-02,6.840475737,79.81669354
2024-12-23,6.970264871,79.80553576
2024-01-25,6.932155203,79.8977921
2024-06-17,6.935871607,79.77323728
2024-02-28,6.902476932,79.85060564
2024-10-27,6.89876727,79.86959711
2024-02-10,6.929470033,79.80447063
2024-02-07,6.972500727,79.79969949
2024-04-26,6.919706373,79.90772015
2024-10-01,6.962642754,79.84889139
2024-09-26,6.979157731,79.89999815
2024-05-06,6.906295661,79.93298769
2024-01-03,6.862588202,79.83551378
2024-10-19,6.962741382,79.92889731
2024-01-16,6.895132384,79.87231581
2024-09-21,6.839143198,79.83775731
2024-08-26,6.896637839,79.92336021
2024-09-19,6.850339043,79.78172156
2024-05-13,6.916776043,79.84439063
2024-07-31,6.866119807,79.81824577
2024-01-15,7.012540448,79.8635927
2024-11-23,6.852839293,79.77947675
2024-12-25,6.844566283,79.84105639
2024-05-08,6.992977004,79.92162606
2024-12-17,6.903295747,79.91100928
2024-05-01,6.972550172,79.85811359
2024-08-28,6.909872552,79.80321795
2024-04-24,6.887238917,79.8319224
2024-07-15,6.983445557,79.87081123
2024-08-09,6.873210726,79.78784065
2024-08-01,6.926498888,79.89138731
2024-03-20,6.984556507,79.91516413
2024-09-19,6.985506436,79.85173403
2024-05-14,6.992984236,79.85114612
2024-11-01,6.867302034,79.84257368
2024-08-29,6.89827569,79.84162955
2024-10-29,6.955680047,79.88968115
2024-09-26,6.877532706,79.82779046
2024-10-13,6.944281063,79.7857172
2024-02-19,6.961093549,79.80291732
2024-07-07,6.990291196,79.84333766
2024-10-23,6.876794751,79.89166026
2024-01-14,6.93683528,79.80165465
2024-08-19,6.986047935,79.85272173
2024-09-17,6.864441417,79.91495853
2024-07-10,6.861052159,79.94615137
2024-07-21,6.916615281,79.9026235
2024-09-17,6.918445537,79.80449103
2024-04-22,6.973607033,79.82296723
2024-12-17,6.959968078,79.81716191
2024-02-05,6.880452843,79.85347616
2024-03-19,6.984080066,79.88182498
2024-10-01,6.848661957,79.90364763
2024-10-04,6.941473153,79.88362777
2024-06-10,6.900717687,79.87139363
2024-11-07,6.904016883,79.78524115
2024-01-17,6.98915951,79.89351276
2024-07-22,6.957809732,79.80560114
2024-01-17,6.956576859,79.81256219
2024-07-20,6.960890034,79.83098494
2024-07-28,6.865390772,79.93493905
2024-03-18,6.855865824,79.90871582
2024-02-25,6.855347868,79.89472756
2024-03-20,6.856899206,79.86280169
2024-11-01,6.870883008,79.92773642
2024-02-27,6.909349472,79.77324741
2024-01-18,6.950192118,79.85124247
2024-07-26,6.991917891,79.84906533
2024-05-14,6.911089276,79.85286768
2024-11-27,6.991938562,79.87695874
2024-01-10,6.957615751,79.9012057
2024-03-09,7.005931626,79.92246171
2024-12-06,7.004088155,79.83275905
2024-03-23,6.875719827,79.80736369
2024-04-18,6.991568665,79.92120399
2024-02-13,6.954201191,79.78187182
2024-05-11,6.894315884,79.90370873
2024-01-18,6.881797076,79.88371733
2024-04-02,6.934801121,79.81812383
2024-10-20,7.005359105,79.8170469
2024-05-27,6.998233541,79.86862935
2024-06-20,6.853555498,79.92175459
2024-02-20,6.979610278,79.92127356
2024-01-19,6.95199163,79.89960931
2024-04-29,7.00044378,79.79362535
2024-11-19,6.851971684,79.79314932
2024-08-12,6.993779575,79.87262288
2024-03-06,6.868733384,79.79616892
2024-05-20,6.917266406,79.91850734
2024-07-07,6.982086796,79.92495422
2024-06-06,6.975558511,79.78163176
2024-04-07,6.966769712,79.86464157
2024-06-06,6.967894993,79.85834724
2024-09-02,6.924134063,79.79334154
2024-12-09,7.000113557,79.83844321
2024-08-23,6.941942179,79.80804737
2024-02-02,6.903476378,79.92846169
2024-12-26,6.874775561,79.80785667
2024-08-28,6.883946687,79.87475137
2024-11-25,6.930827607,79.80226929
2024-12-03,6.961689013,79.93517059
2024-10-01,6.872834933,79.892592
2024-03-11,6.942664791,79.83015155
2024-11-08,6.948330742,79.80854699
2024-08-03,6.987272042,79.77447906
2024-03-19,6.939183419,79.82830768
2024-06-17,6.995813643,79.86108497
2024-10-24,6.981602349,79.93812555
2024-06-28,6.897253072,79.93023398
2024-04-25,6.967870978,79.79008166
2024-09-16,6.855734225,79.9187998
2024-09-16,6.921391187,79.86031975
2024-01-05,6.997594872,79.93449236
2024-10-23,6.857317295,79.83826653
2024-04-17,6.99831203,79.91925519
2024-12-08,6.966921409,79.78895502
2024-12-25,6.948936859,79.87605645
2024-04-26,6.867130101,79.91090677
2024-12-22,6.893221979,79.88309418
2024-11-26,6.902205493,79.78576561
2024-11-26,6.931567548,79.82610474
2024-01-13,6.8498591,79.80647783
2024-05-21,6.948515454,79.7888488
2024-07-06,6.852769611,79.94179218
2024-10-07,6.856383492,79.83870421
2024-04-24,6.861047908,79.94092958
2024-08-23,6.923705658,79.79061616
2024-12-03,6.975535395,79.9121642
2024-01-10,6.999388192,79.8985275
2024-07-17,6.846868698,79.8703318
2024-09-08,6.906206281,79.90631873
2024-02-19,6.943483605,79.90207504
2024-05-21,6.869522328,79.84977806
2024-09-27,6.914866545,79.94849934
2024-01-16,6.840453182,79.9185634
2024-01-02,6.854507503,79.78503648
2024-06-06,6.89614081,79.89764021
2024-01-30,6.959252491,79.88441099
2024-03-22,6.976568667,79.81262525
2024-01-31,6.951216116,79.88625452
2024-08-23,6.954908201,79.87834382
2024-11-28,6.876923945,79.93639736
2024-05-27,7.0128666,79.89553835
2024-06-25,6.917024273,79.86795032
2024-02-04,6.85653631,79.83640566
2024-01-23,7.012889974,79.86986183
2024-04-15,6.938023882,79.94359966
2024-04-06,6.996713366,79.87367237
2024-08-17,6.88547673,79.7916711
2024-08-14,6.992622779,79.93744875
2024-04-09,6.926070256,79.7876085
2024-02-24,6.946239591,79.83714357
2024-07-13,6.865453272,79.93727666
2024-01-08,6.880153883,79.89952689
2024-11-10,6.91437529,79.92071931
2024-05-07,6.963286469,79.79280163
2024-02-01,6.918021033,79.8176004
2024-04-02,6.965583689,79.86931125
2024-01-07,6.898303823,79.83024615
2024-09-14,6.857638197,79.80925721
2024-12-06,6.965562387,79.88114822
2024-08-07,6.901081252,79.92220669
2024-08-27,6.924291505,79.9146413
2024-04-15,6.97776309,79.92436358
2024-02-05,6.990121929,79.89370077
2024-02-14,6.97204117,79.91146007
2024-10-24,6.867489081,79.82494342
2024-11-04,6.855791845,79.80481932
2024-12-31,6.977241847,79.94235282
2024-01-09,6.95838567,79.93126963
2024-03-27,6.894303006,79.92396366
